TR,MMean,RMean,Vs30
31,6.254556596466024,196.38347350677543,760
225,6.3464287391964405,120.1045401524668,760
475,6.364539220873587,95.9432788992455,760
975,6.379642081188437,76.30409553768114,760
2475,6.396128442917902,55.76040947015743,760
