TR,MMean,RMean,Vs30
31,,,760
225,6.586376563763076,146.1369466131368,760
475,6.670423502383963,129.48433921901633,760
975,6.732034717796458,114.7948573014104,760
2475,6.778376264876461,96.83880579400684,760
