TR,MMean,RMean,Vs30
31,6.794976987409828,229.47299928568802,760
225,7.538396819998068,215.42072324765851,760
475,7.842662647831187,218.70139695539334,760
975,8.061683208012466,222.65196218664667,760
2475,8.219125385565585,224.299533245847,760
