TR,MMean,RMean,Vs30
31,6.509561562145885,186.1473321742031,760
225,6.942741353858912,154.81645330052964,760
475,7.109969637015763,150.13219852673893,760
975,7.256973900634673,148.75198447372998,760
2475,7.408481635083864,148.68876297338855,760
